"INCP_2016","Income","AGE","Age","SEX_ABS","Sex","STATE","State","REGIONTYPE","Geography Level","ASGS_2016","Region","TIME","Year","Value","Flag Codes","Flags"
"02","Nil income ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",219,,
"03","$1-$149 ($1-$7,799) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",121,,
"03","$1-$149 ($1-$7,799) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",235,,
"04","$150-$299 ($7,800-$15,599)","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",379,,
"04","$150-$299 ($7,800-$15,599)","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",567,,
"05","$300-$399 ($15,600-$20,799) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",943,,
"05","$300-$399 ($15,600-$20,799) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",1286,,
"06","$400-$499 ($20,800-$25,999) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",746,,
"06","$400-$499 ($20,800-$25,999) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",1075,,
"07","$500-$649 ($26,000-$33,799) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",541,,
"07","$500-$649 ($26,000-$33,799) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",645,,
"08","$650-$799 ($33,800-$41,599) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",413,,
"08","$650-$799 ($33,800-$41,599) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",357,,
"09","$800-$999 ($41,600-$51,999) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",430,,
"09","$800-$999 ($41,600-$51,999) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40304","Onkaparinga","2016","2016",234,,
"10","$1,000-$1,249 ($52,000-$64,999) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",230,,
"10","$1,000-$1,249 ($52,000-$64,999) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",113,,
"11","$1,250-$1,499 ($65,000-$77,999) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",121,,
"11","$1,250-$1,499 ($65,000-$77,999) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",64,,
"12","$1,500-$1,749 ($78,000-$90,999) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",108,,
"12","$1,500-$1,749 ($78,000-$90,999) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",46,,
"13","$1,750-$1,999 ($91,000-$103,999) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",54,,
"13","$1,750-$1,999 ($91,000-$103,999) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",21,,
"14","$2,000-$2,999 ($104,000-$155,999) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",91,,
"14","$2,000-$2,999 ($104,000-$155,999) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",17,,
"15","$3,000 or more ($156,000 or more) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",64,,
"15","$3,000 or more ($156,000 or more) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",21,,
"01","Negative income ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",10,,
"01","Negative income ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",12,,
"02","Nil income ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",101,,
"02","Nil income ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",143,,
"03","$1-$149 ($1-$7,799) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",68,,
"03","$1-$149 ($1-$7,799) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",106,,
"04","$150-$299 ($7,800-$15,599)","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",239,,
"04","$150-$299 ($7,800-$15,599)","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",312,,
"05","$300-$399 ($15,600-$20,799) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",438,,
"05","$300-$399 ($15,600-$20,799) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",674,,
"06","$400-$499 ($20,800-$25,999) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",372,,
"06","$400-$499 ($20,800-$25,999) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",623,,
"07","$500-$649 ($26,000-$33,799) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",304,,
"07","$500-$649 ($26,000-$33,799) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",359,,
"08","$650-$799 ($33,800-$41,599) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",214,,
"08","$650-$799 ($33,800-$41,599) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",222,,
"09","$800-$999 ($41,600-$51,999) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",178,,
"09","$800-$999 ($41,600-$51,999) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40401","Charles Sturt","2016","2016",165,,
"10","$1,000-$1,249 ($52,000-$64,999) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",85,,
"10","$1,000-$1,249 ($52,000-$64,999) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",44,,
"11","$1,250-$1,499 ($65,000-$77,999) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",52,,
"11","$1,250-$1,499 ($65,000-$77,999) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",19,,
"12","$1,500-$1,749 ($78,000-$90,999) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",35,,
"12","$1,500-$1,749 ($78,000-$90,999) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",14,,
"13","$1,750-$1,999 ($91,000-$103,999) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",13,,
"13","$1,750-$1,999 ($91,000-$103,999) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",8,,
"14","$2,000-$2,999 ($104,000-$155,999) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",17,,
"14","$2,000-$2,999 ($104,000-$155,999) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",6,,
"15","$3,000 or more ($156,000 or more) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",12,,
"15","$3,000 or more ($156,000 or more) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",5,,
"01","Negative income ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",5,,
"01","Negative income ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",8,,
"02","Nil income ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",48,,
"02","Nil income ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",73,,
"03","$1-$149 ($1-$7,799) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",43,,
"03","$1-$149 ($1-$7,799) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",37,,
"04","$150-$299 ($7,800-$15,599)","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",149,,
"04","$150-$299 ($7,800-$15,599)","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",157,,
"05","$300-$399 ($15,600-$20,799) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",339,,
"05","$300-$399 ($15,600-$20,799) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",406,,
"06","$400-$499 ($20,800-$25,999) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",259,,
"06","$400-$499 ($20,800-$25,999) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",329,,
"07","$500-$649 ($26,000-$33,799) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",150,,
"07","$500-$649 ($26,000-$33,799) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",164,,
"08","$650-$799 ($33,800-$41,599) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",96,,
"08","$650-$799 ($33,800-$41,599) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",109,,
"09","$800-$999 ($41,600-$51,999) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",109,,
"09","$800-$999 ($41,600-$51,999) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40402","Port Adelaide - West","2016","2016",66,,
"10","$1,000-$1,249 ($52,000-$64,999) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",105,,
"10","$1,000-$1,249 ($52,000-$64,999) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",66,,
"11","$1,250-$1,499 ($65,000-$77,999) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",60,,
"11","$1,250-$1,499 ($65,000-$77,999) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",28,,
"12","$1,500-$1,749 ($78,000-$90,999) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",41,,
"12","$1,500-$1,749 ($78,000-$90,999) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",24,,
"13","$1,750-$1,999 ($91,000-$103,999) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",25,,
"13","$1,750-$1,999 ($91,000-$103,999) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",4,,
"14","$2,000-$2,999 ($104,000-$155,999) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",40,,
"14","$2,000-$2,999 ($104,000-$155,999) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",17,,
"15","$3,000 or more ($156,000 or more) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",14,,
"15","$3,000 or more ($156,000 or more) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",14,,
"01","Negative income ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",5,,
"01","Negative income ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",4,,
"02","Nil income ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",47,,
"02","Nil income ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",78,,
"03","$1-$149 ($1-$7,799) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",34,,
"03","$1-$149 ($1-$7,799) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",49,,
"04","$150-$299 ($7,800-$15,599)","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",84,,
"04","$150-$299 ($7,800-$15,599)","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",124,,
"05","$300-$399 ($15,600-$20,799) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",185,,
"05","$300-$399 ($15,600-$20,799) ","A65","65 - 69","2","Females","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",280,,
"06","$400-$499 ($20,800-$25,999) ","A65","65 - 69","1","Males","4","South Australia","SA3","Statistical Area Level 3","40403","West Torrens","2016","2016",198,,
